"METODE","FAILS1","FAILS2","SAKRITIBAS_PROCENTS","KONCEPTU_SAKRITIBA","FRAZU_SAKRITIBA","KLASIFIKACIJA","N_VERTIBA","LOGA_IZMERS","STOPVARDU_SKAITS","KONCEPTU_SVARS","FRAZU_SVARS"
"Vardu N-Gramas","1","9_struktura",0.4276,0.6988,0.1564,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","7",0.4145,0.7189,0.1101,0,2,0,0,0.5,0.5
"Vardu N-Gramas","7","9_troksni",0.3921,0.707,0.0772,0,2,0,0,0.5,0.5
"Vardu N-Gramas","4","7",0.3899,0.5852,0.1946,0,2,0,0,0.5,0.5
"Vardu N-Gramas","7","9_frazuNomaina",0.3861,0.6971,0.0752,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","9_troksni",0.38,0.6989,0.0611,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","4",0.3784,0.5986,0.1581,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","9_citsAttels",0.3782,0.6957,0.0606,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","9_ORIGINAL",0.3782,0.6957,0.0606,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","9_pilnaKopija",0.3782,0.6957,0.0606,0,2,0,0,0.5,0.5
"Vardu N-Gramas","7","9_citsAttels",0.3772,0.6971,0.0574,0,2,0,0,0.5,0.5
"Vardu N-Gramas","7","9_ORIGINAL",0.3772,0.6971,0.0574,0,2,0,0,0.5,0.5
"Vardu N-Gramas","7","9_pilnaKopija",0.3772,0.6971,0.0574,0,2,0,0,0.5,0.5
"Vardu N-Gramas","7","9_struktura",0.3687,0.6971,0.0404,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","9_frazuNomaina",0.3479,0.6957,0,0,2,0,0,0.5,0.5
"Vardu N-Gramas","4","9_troksni",0.3414,0.5719,0.1109,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","7",0.3392,0.5647,0.1137,0,2,0,0,0.5,0.5
"Vardu N-Gramas","1","3",0.3337,0.5672,0.1001,0,2,0,0,0.5,0.5
"Vardu N-Gramas","4","9_frazuNomaina",0.3306,0.5668,0.0945,0,2,0,0,0.5,0.5
"Vardu N-Gramas","4","9_struktura",0.3286,0.5702,0.087,0,2,0,0,0.5,0.5
"Vardu N-Gramas","4","9_citsAttels",0.3109,0.5668,0.0549,0,2,0,0,0.5,0.5
"Vardu N-Gramas","4","9_ORIGINAL",0.3109,0.5668,0.0549,0,2,0,0,0.5,0.5
"Vardu N-Gramas","4","9_pilnaKopija",0.3109,0.5668,0.0549,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","9_troksni",0.2863,0.555,0.0175,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","9_frazuNomaina",0.2817,0.5464,0.0171,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","9_struktura",0.2775,0.5428,0.0122,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","9_citsAttels",0.2732,0.5464,0,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","9_ORIGINAL",0.2732,0.5464,0,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","9_pilnaKopija",0.2732,0.5464,0,0,2,0,0,0.5,0.5
"Vardu N-Gramas","3","4",0.2698,0.458,0.0817,0,2,0,0,0.5,0.5
"Simbolu N-Gramas","4","5",0.4527,0.3846,0.5207,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","4",0.439,0.3564,0.5215,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","5",0.4375,0.3901,0.4849,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_frazuNomaina",0.4213,0.36,0.4827,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","6",0.4045,0.236,0.5729,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_troksni",0.4039,0.3031,0.5047,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","4",0.4033,0.3026,0.504,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","2",0.4022,0.3213,0.4832,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","4",0.4017,0.3628,0.4406,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","6",0.3969,0.3311,0.4627,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","5",0.3931,0.3959,0.3903,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_citsAttels",0.3895,0.3668,0.4122,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_ORIGINAL",0.3895,0.3668,0.4122,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_pilnaKopija",0.3895,0.3668,0.4122,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_frazuNomaina",0.382,0.3375,0.4265,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","7",0.3798,0.2579,0.5016,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","5",0.3781,0.3959,0.3603,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_citsAttels",0.3747,0.3358,0.4136,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_ORIGINAL",0.3747,0.3358,0.4136,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_pilnaKopija",0.3747,0.3358,0.4136,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_50uz50_Nomaina",0.3744,0.3001,0.4488,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","3",0.373,0.3073,0.4386,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_frazuNomaina",0.3698,0.4541,0.2855,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","6",0.3674,0.2996,0.4352,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","3",0.364,0.409,0.319,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_50uz50_Nomaina",0.3616,0.2333,0.4899,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_citsAttels",0.3545,0.4649,0.2442,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_ORIGINAL",0.3545,0.4649,0.2442,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_pilnaKopija",0.3545,0.4649,0.2442,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_troksni",0.3505,0.3273,0.3737,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","6",0.3499,0.2816,0.4181,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_50uz50_Nomaina",0.3462,0.253,0.4394,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","7",0.3457,0.219,0.4724,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_struktura",0.3423,0.3575,0.3272,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_troksni",0.3381,0.287,0.3892,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_struktura",0.3336,0.4499,0.2173,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_frazuNomaina",0.3328,0.2549,0.4107,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_struktura",0.3327,0.335,0.3305,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_50uz50_Nomaina",0.3305,0.351,0.3101,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_50uz50_Nomaina",0.3289,0.246,0.4119,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_citsAttels",0.3272,0.3109,0.3436,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_ORIGINAL",0.3272,0.3109,0.3436,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_pilnaKopija",0.3272,0.3109,0.3436,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_frazuNomaina",0.3258,0.3028,0.3488,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_50uz50_Nomaina",0.3252,0.2969,0.3536,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","8",0.3242,0.4199,0.2285,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_frazuNomaina",0.3231,0.2274,0.4188,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","4","9_konceptuNomaina",0.3221,0.232,0.4122,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","9_konceptuNomaina",0.3184,0.2232,0.4136,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_frazuNomaina",0.3174,0.3077,0.3271,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_troksni",0.3169,0.2538,0.3799,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_citsAttels",0.3163,0.2558,0.3767,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_ORIGINAL",0.3163,0.2558,0.3767,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_pilnaKopija",0.3163,0.2558,0.3767,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_struktura",0.316,0.2264,0.4056,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_citsAttels",0.3157,0.3137,0.3178,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_ORIGINAL",0.3157,0.3137,0.3178,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_pilnaKopija",0.3157,0.3137,0.3178,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_troksni",0.3128,0.2904,0.3352,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_konceptuNomaina",0.3069,0.2348,0.3789,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_50uz50_Nomaina",0.3049,0.2655,0.3443,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_citsAttels",0.3041,0.2293,0.3789,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_ORIGINAL",0.3041,0.2293,0.3789,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_pilnaKopija",0.3041,0.2293,0.3789,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","7",0.3034,0.2563,0.3505,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","8",0.2991,0.4172,0.1809,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","6",0.2985,0.3173,0.2798,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_konceptuNomaina",0.2983,0.2531,0.3436,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_struktura",0.2972,0.3038,0.2906,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","7",0.2952,0.2054,0.385,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_struktura",0.2948,0.2982,0.2913,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","5","8",0.2896,0.3756,0.2037,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","9_troksni",0.2811,0.2717,0.2904,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","3","7",0.2789,0.2541,0.3038,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","6","9_troksni",0.2719,0.1758,0.3679,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","1","9_konceptuNomaina",0.2714,0.2249,0.3178,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","8","9_konceptuNomaina",0.2644,0.2731,0.2556,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_konceptuNomaina",0.2583,0.1398,0.3767,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","8","9_50uz50_Nomaina",0.2514,0.274,0.2287,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","8",0.251,0.3423,0.1597,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","2","9_konceptuNomaina",0.2462,0.2482,0.2442,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","8","9_citsAttels",0.2272,0.1987,0.2556,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","8","9_ORIGINAL",0.2272,0.1987,0.2556,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","8","9_pilnaKopija",0.2272,0.1987,0.2556,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","7","9_struktura",0.2198,0.2509,0.1886,0,3,0,5,0.5,0.5
"Simbolu N-Gramas","8","9_troksni",0.2081,0.1944,0.2218,0,3,0,5,0.5,0.5
"Vardu N-Gramas","1","6",0.2259,0.0598,0.2259,0,2,0,0,0,1
"Vardu N-Gramas","4","6",0.2245,0,0.2245,0,2,0,0,0,1
"Vardu N-Gramas","6","9_struktura",0.2232,0,0.2232,0,2,0,0,0,1
"Simbolu N-Gramas","4","6",0.5729,0.236,0.5729,0,3,0,5,0,1
"Simbolu N-Gramas","1","4",0.5215,0.3564,0.5215,0,3,0,5,0,1
"Simbolu N-Gramas","4","5",0.5207,0.3846,0.5207,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_troksni",0.5047,0.3031,0.5047,0,3,0,5,0,1
"Simbolu N-Gramas","3","4",0.504,0.3026,0.504,0,3,0,5,0,1
"Simbolu N-Gramas","6","7",0.5016,0.2579,0.5016,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_50uz50_Nomaina",0.4899,0.2333,0.4899,0,3,0,5,0,1
"Simbolu N-Gramas","1","5",0.4849,0.3901,0.4849,0,3,0,5,0,1
"Simbolu N-Gramas","1","2",0.4832,0.3213,0.4832,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_frazuNomaina",0.4827,0.36,0.4827,0,3,0,5,0,1
"Simbolu N-Gramas","4","7",0.4724,0.219,0.4724,0,3,0,5,0,1
"Simbolu N-Gramas","1","6",0.4627,0.3311,0.4627,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_50uz50_Nomaina",0.4488,0.3001,0.4488,0,3,0,5,0,1
"Simbolu N-Gramas","2","4",0.4406,0.3628,0.4406,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_50uz50_Nomaina",0.4394,0.253,0.4394,0,3,0,5,0,1
"Simbolu N-Gramas","1","3",0.4386,0.3073,0.4386,0,3,0,5,0,1
"Simbolu N-Gramas","5","6",0.4352,0.2996,0.4352,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_frazuNomaina",0.4265,0.3375,0.4265,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_frazuNomaina",0.4188,0.2274,0.4188,0,3,0,5,0,1
"Simbolu N-Gramas","3","6",0.4181,0.2816,0.4181,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_citsAttels",0.4136,0.3358,0.4136,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_konceptuNomaina",0.4136,0.2232,0.4136,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_ORIGINAL",0.4136,0.3358,0.4136,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_pilnaKopija",0.4136,0.3358,0.4136,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_citsAttels",0.4122,0.3668,0.4122,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_konceptuNomaina",0.4122,0.232,0.4122,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_ORIGINAL",0.4122,0.3668,0.4122,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_pilnaKopija",0.4122,0.3668,0.4122,0,3,0,5,0,1
"Simbolu N-Gramas","7","9_50uz50_Nomaina",0.4119,0.246,0.4119,0,3,0,5,0,1
"Simbolu N-Gramas","7","9_frazuNomaina",0.4107,0.2549,0.4107,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_struktura",0.4056,0.2264,0.4056,0,3,0,5,0,1
"Simbolu N-Gramas","2","5",0.3903,0.3959,0.3903,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_troksni",0.3892,0.287,0.3892,0,3,0,5,0,1
"Simbolu N-Gramas","5","7",0.385,0.2054,0.385,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_troksni",0.3799,0.2538,0.3799,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_citsAttels",0.3789,0.2293,0.3789,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_konceptuNomaina",0.3789,0.2348,0.3789,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_ORIGINAL",0.3789,0.2293,0.3789,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_pilnaKopija",0.3789,0.2293,0.3789,0,3,0,5,0,1
"Simbolu N-Gramas","7","9_citsAttels",0.3767,0.2558,0.3767,0,3,0,5,0,1
"Simbolu N-Gramas","7","9_konceptuNomaina",0.3767,0.1398,0.3767,0,3,0,5,0,1
"Simbolu N-Gramas","7","9_ORIGINAL",0.3767,0.2558,0.3767,0,3,0,5,0,1
"Simbolu N-Gramas","7","9_pilnaKopija",0.3767,0.2558,0.3767,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_troksni",0.3737,0.3273,0.3737,0,3,0,5,0,1
"Simbolu N-Gramas","6","9_troksni",0.3679,0.1758,0.3679,0,3,0,5,0,1
"Simbolu N-Gramas","3","5",0.3603,0.3959,0.3603,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_50uz50_Nomaina",0.3536,0.2969,0.3536,0,3,0,5,0,1
"Simbolu N-Gramas","1","7",0.3505,0.2563,0.3505,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_frazuNomaina",0.3488,0.3028,0.3488,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_50uz50_Nomaina",0.3443,0.2655,0.3443,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_citsAttels",0.3436,0.3109,0.3436,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_konceptuNomaina",0.3436,0.2531,0.3436,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_ORIGINAL",0.3436,0.3109,0.3436,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_pilnaKopija",0.3436,0.3109,0.3436,0,3,0,5,0,1
"Simbolu N-Gramas","7","9_troksni",0.3352,0.2904,0.3352,0,3,0,5,0,1
"Simbolu N-Gramas","5","9_struktura",0.3305,0.335,0.3305,0,3,0,5,0,1
"Simbolu N-Gramas","4","9_struktura",0.3272,0.3575,0.3272,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_frazuNomaina",0.3271,0.3077,0.3271,0,3,0,5,0,1
"Simbolu N-Gramas","2","3",0.319,0.409,0.319,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_citsAttels",0.3178,0.3137,0.3178,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_konceptuNomaina",0.3178,0.2249,0.3178,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_ORIGINAL",0.3178,0.3137,0.3178,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_pilnaKopija",0.3178,0.3137,0.3178,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_50uz50_Nomaina",0.3101,0.351,0.3101,0,3,0,5,0,1
"Simbolu N-Gramas","3","7",0.3038,0.2541,0.3038,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_struktura",0.2913,0.2982,0.2913,0,3,0,5,0,1
"Simbolu N-Gramas","1","9_struktura",0.2906,0.3038,0.2906,0,3,0,5,0,1
"Simbolu N-Gramas","3","9_troksni",0.2904,0.2717,0.2904,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_frazuNomaina",0.2855,0.4541,0.2855,0,3,0,5,0,1
"Simbolu N-Gramas","2","6",0.2798,0.3173,0.2798,0,3,0,5,0,1
"Simbolu N-Gramas","8","9_citsAttels",0.2556,0.1987,0.2556,0,3,0,5,0,1
"Simbolu N-Gramas","8","9_konceptuNomaina",0.2556,0.2731,0.2556,0,3,0,5,0,1
"Simbolu N-Gramas","8","9_ORIGINAL",0.2556,0.1987,0.2556,0,3,0,5,0,1
"Simbolu N-Gramas","8","9_pilnaKopija",0.2556,0.1987,0.2556,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_citsAttels",0.2442,0.4649,0.2442,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_konceptuNomaina",0.2442,0.2482,0.2442,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_ORIGINAL",0.2442,0.4649,0.2442,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_pilnaKopija",0.2442,0.4649,0.2442,0,3,0,5,0,1
"Simbolu N-Gramas","8","9_50uz50_Nomaina",0.2287,0.274,0.2287,0,3,0,5,0,1
"Simbolu N-Gramas","6","8",0.2285,0.4199,0.2285,0,3,0,5,0,1
"Simbolu N-Gramas","8","9_troksni",0.2218,0.1944,0.2218,0,3,0,5,0,1
"Simbolu N-Gramas","2","9_struktura",0.2173,0.4499,0.2173,0,3,0,5,0,1
"Simbolu N-Gramas","1","7",0.8665,0.8665,0.7221,1,2,0,0,1,0
"Simbolu N-Gramas","2","3",0.8334,0.8334,0.7343,1,2,0,0,1,0
"Simbolu N-Gramas","2","9_citsAttels",0.8321,0.8321,0.6827,1,2,0,0,1,0
"Simbolu N-Gramas","2","9_ORIGINAL",0.8321,0.8321,0.6827,1,2,0,0,1,0
"Simbolu N-Gramas","2","9_pilnaKopija",0.8321,0.8321,0.6827,1,2,0,0,1,0
"Simbolu N-Gramas","2","9_frazuNomaina",0.831,0.831,0.6737,1,2,0,0,1,0
"Simbolu N-Gramas","7","9_troksni",0.8296,0.8296,0.7423,1,2,0,0,1,0
"Simbolu N-Gramas","3","9_citsAttels",0.8263,0.8263,0.747,1,2,0,0,1,0
"Simbolu N-Gramas","3","9_ORIGINAL",0.8263,0.8263,0.747,1,2,0,0,1,0
"Simbolu N-Gramas","3","9_pilnaKopija",0.8263,0.8263,0.747,1,2,0,0,1,0
"Simbolu N-Gramas","2","9_struktura",0.8247,0.8247,0.6183,1,2,0,0,1,0
"Simbolu N-Gramas","3","9_frazuNomaina",0.8232,0.8232,0.7198,1,2,0,0,1,0
"Simbolu N-Gramas","3","9_struktura",0.8216,0.8216,0.7341,1,2,0,0,1,0
"Simbolu N-Gramas","3","4",0.8183,0.8183,0.7983,1,2,0,0,1,0
"Simbolu N-Gramas","4","9_frazuNomaina",0.8164,0.8164,0.7401,1,2,0,0,1,0
"Simbolu N-Gramas","4","9_citsAttels",0.8159,0.8159,0.7649,1,2,0,0,1,0
"Simbolu N-Gramas","4","9_ORIGINAL",0.8159,0.8159,0.7649,1,2,0,0,1,0
"Simbolu N-Gramas","4","9_pilnaKopija",0.8159,0.8159,0.7649,1,2,0,0,1,0
"Simbolu N-Gramas","4","9_struktura",0.8156,0.8156,0.7052,1,2,0,0,1,0
"Simbolu N-Gramas","1","3",0.814,0.814,0.8041,1,2,0,0,1,0
"Simbolu N-Gramas","1","9_troksni",0.8137,0.8137,0.7328,1,2,0,0,1,0
"Simbolu N-Gramas","7","9_citsAttels",0.8111,0.8111,0.7675,1,2,0,0,1,0
"Simbolu N-Gramas","7","9_ORIGINAL",0.8111,0.8111,0.7675,1,2,0,0,1,0
"Simbolu N-Gramas","7","9_pilnaKopija",0.8111,0.8111,0.7675,1,2,0,0,1,0
"Simbolu N-Gramas","1","9_citsAttels",0.811,0.811,0.7135,1,2,0,0,1,0
"Simbolu N-Gramas","1","9_ORIGINAL",0.811,0.811,0.7135,1,2,0,0,1,0
"Simbolu N-Gramas","1","9_pilnaKopija",0.811,0.811,0.7135,1,2,0,0,1,0
"Simbolu N-Gramas","1","9_struktura",0.81,0.81,0.7375,1,2,0,0,1,0
"Simbolu N-Gramas","1","9_frazuNomaina",0.8093,0.8093,0.7224,1,2,0,0,1,0
"Simbolu N-Gramas","7","9_struktura",0.8091,0.8091,0.5599,1,2,0,0,1,0
"Simbolu N-Gramas","3","7",0.8084,0.8084,0.7227,1,2,0,0,1,0
"Simbolu N-Gramas","7","9_frazuNomaina",0.807,0.807,0.7338,1,2,0,0,1,0
"Simbolu N-Gramas","3","9_troksni",0.8026,0.8026,0.7097,1,2,0,0,1,0
"Simbolu N-Gramas","2","5",0.8019,0.8019,0.7474,1,2,0,0,1,0
"Simbolu N-Gramas","1","2",0.799,0.799,0.7718,0,2,0,0,1,0
"Simbolu N-Gramas","2","4",0.7984,0.7984,0.7396,0,2,0,0,1,0
"Simbolu N-Gramas","3","5",0.7984,0.7984,0.7508,0,2,0,0,1,0
"Simbolu N-Gramas","4","9_troksni",0.7953,0.7953,0.8041,0,2,0,0,1,0
"Simbolu N-Gramas","1","4",0.7947,0.7947,0.838,0,2,0,0,1,0
"Simbolu N-Gramas","2","9_troksni",0.7894,0.7894,0.7123,0,2,0,0,1,0
"Simbolu N-Gramas","2","6",0.7784,0.7784,0.6524,0,2,0,0,1,0
"Simbolu N-Gramas","4","5",0.7779,0.7779,0.8074,0,2,0,0,1,0
"Simbolu N-Gramas","5","6",0.7706,0.7706,0.7886,0,2,0,0,1,0
"Simbolu N-Gramas","6","8",0.7657,0.7657,0.5375,0,2,0,0,1,0
"Simbolu N-Gramas","3","6",0.7645,0.7645,0.748,0,2,0,0,1,0
"Simbolu N-Gramas","4","7",0.7573,0.7573,0.7959,0,2,0,0,1,0
"Simbolu N-Gramas","1","5",0.7533,0.7533,0.8278,0,2,0,0,1,0
"Simbolu N-Gramas","2","8",0.7426,0.7426,0.5186,0,2,0,0,1,0
"Simbolu N-Gramas","5","8",0.7352,0.7352,0.5329,0,2,0,0,1,0
"Simbolu N-Gramas","3","8",0.7311,0.7311,0.5592,0,2,0,0,1,0
"Simbolu N-Gramas","1","6",0.7293,0.7293,0.7821,0,2,0,0,1,0
"Simbolu N-Gramas","2","7",0.7223,0.7223,0.5876,0,2,0,0,1,0
"Simbolu N-Gramas","5","9_frazuNomaina",0.7177,0.7177,0.7705,0,2,0,0,1,0
"Simbolu N-Gramas","5","9_struktura",0.7173,0.7173,0.7212,0,2,0,0,1,0
"Simbolu N-Gramas","5","9_citsAttels",0.717,0.717,0.7962,0,2,0,0,1,0
"Simbolu N-Gramas","5","9_ORIGINAL",0.717,0.717,0.7962,0,2,0,0,1,0
"Simbolu N-Gramas","5","9_pilnaKopija",0.717,0.717,0.7962,0,2,0,0,1,0
"Simbolu N-Gramas","4","6",0.7003,0.7003,0.8193,0,2,0,0,1,0
"Simbolu N-Gramas","3","9_50uz50_Nomaina",0.6878,0.6878,0.7554,0,2,0,0,1,0
"Simbolu N-Gramas","5","7",0.6851,0.6851,0.7836,0,2,0,0,1,0
"Simbolu N-Gramas","5","9_troksni",0.6812,0.6812,0.7676,0,2,0,0,1,0
"Simbolu N-Gramas","1","8",0.6759,0.6759,0.4929,0,2,0,0,1,0
"Simbolu N-Gramas","3","9_konceptuNomaina",0.6714,0.6714,0.747,0,2,0,0,1,0
"Simbolu N-Gramas","6","7",0.6697,0.6697,0.7713,0,2,0,0,1,0
"Simbolu N-Gramas","7","9_50uz50_Nomaina",0.6651,0.6651,0.7698,0,2,0,0,1,0
"Simbolu N-Gramas","6","9_frazuNomaina",0.6643,0.6643,0.7309,0,2,0,0,1,0
"Simbolu N-Gramas","6","9_citsAttels",0.6629,0.6629,0.7065,0,2,0,0,1,0
"Simbolu N-Gramas","6","9_ORIGINAL",0.6629,0.6629,0.7065,0,2,0,0,1,0
"Simbolu N-Gramas","6","9_pilnaKopija",0.6629,0.6629,0.7065,0,2,0,0,1,0
"Simbolu N-Gramas","4","9_50uz50_Nomaina",0.6615,0.6615,0.7653,0,2,0,0,1,0
"Simbolu N-Gramas","6","9_struktura",0.6586,0.6586,0.709,0,2,0,0,1,0
"Simbolu N-Gramas","6","9_troksni",0.6501,0.6501,0.6902,0,2,0,0,1,0
"Simbolu N-Gramas","8","9_citsAttels",0.644,0.644,0.6007,0,2,0,0,1,0
"Simbolu N-Gramas","8","9_ORIGINAL",0.644,0.644,0.6007,0,2,0,0,1,0
